,County,County Code,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,State_Code,County_Name
657,"Palm Beach County, FL",12099.0,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,43.0,FL,Palm Beach County
660,"Pasco County, FL",12101.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,127.0,FL,Pasco County
661,"Pasco County, FL",12101.0,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0,FL,Pasco County
664,"Pinellas County, FL",12103.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,213.0,FL,Pinellas County
665,"Pinellas County, FL",12103.0,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,31.0,FL,Pinellas County
669,"Polk County, FL",12105.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,91.0,FL,Polk County
670,"Polk County, FL",12105.0,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,21.0,FL,Polk County
673,"Putnam County, FL",12107.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,FL,Putnam County
676,"St. Johns County, FL",12109.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,FL,St. Johns County
679,"St. Lucie County, FL",12111.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,40.0,FL,St. Lucie County
682,"Santa Rosa County, FL",12113.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,FL,Santa Rosa County
685,"Sarasota County, FL",12115.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,65.0,FL,Sarasota County
686,"Sarasota County, FL",12115.0,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0,FL,Sarasota County
689,"Seminole County, FL",12117.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,49.0,FL,Seminole County
690,"Seminole County, FL",12117.0,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,FL,Seminole County
697,"Volusia County, FL",12127.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,78.0,FL,Volusia County
698,"Volusia County, FL",12127.0,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,FL,Volusia County
711,"Bartow County, GA",13015.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,GA,Bartow County
715,"Bibb County, GA",13021.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,GA,Bibb County
725,"Camden County, GA",13039.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,GA,Camden County
728,"Carroll County, GA",13045.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,GA,Carroll County
730,"Catoosa County, GA",13047.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,GA,Catoosa County
733,"Chatham County, GA",13051.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,GA,Chatham County
738,"Cherokee County, GA",13057.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,GA,Cherokee County
740,"Clarke County, GA",13059.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,GA,Clarke County
744,"Clayton County, GA",13063.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,GA,Clayton County
747,"Cobb County, GA",13067.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,65.0,GA,Cobb County
754,"Coweta County, GA",13077.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,GA,Coweta County
761,"DeKalb County, GA",13089.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,44.0,GA,DeKalb County
768,"Douglas County, GA",13097.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,GA,Douglas County
777,"Fayette County, GA",13113.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,GA,Fayette County
779,"Floyd County, GA",13115.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,GA,Floyd County
781,"Forsyth County, GA",13117.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,GA,Forsyth County
784,"Fulton County, GA",13121.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,83.0,GA,Fulton County
785,"Fulton County, GA",13121.0,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,GA,Fulton County
791,"Gordon County, GA",13129.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,GA,Gordon County
795,"Gwinnett County, GA",13135.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0,GA,Gwinnett County
796,"Gwinnett County, GA",13135.0,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,GA,Gwinnett County
800,"Hall County, GA",13139.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,GA,Hall County
808,"Henry County, GA",13151.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,GA,Henry County
812,"Jackson County, GA",13157.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,GA,Jackson County
840,"Murray County, GA",13213.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,GA,Murray County
842,"Muscogee County, GA",13215.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,GA,Muscogee County
845,"Newton County, GA",13217.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,GA,Newton County
849,"Paulding County, GA",13223.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,GA,Paulding County
861,"Richmond County, GA",13245.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,GA,Richmond County
883,"Troup County, GA",13285.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,GA,Troup County
890,"Walker County, GA",13295.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,GA,Walker County
900,"Whitfield County, GA",13313.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,GA,Whitfield County
906,"Hawaii County, HI",15001.0,2011,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0,HI,Hawaii County
909,"Honolulu County, HI",15003.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,78.0,HI,Honolulu County
910,"Honolulu County, HI",15003.0,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0,HI,Honolulu County
911,"Honolulu County, HI",15003.0,2011,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,21.0,HI,Honolulu County
915,"Maui County, HI",15009.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,HI,Maui County
916,"Maui County, HI",15009.0,2011,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,14.0,HI,Maui County
919,"Ada County, ID",16001.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0,ID,Ada County
920,"Ada County, ID",16001.0,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,ID,Ada County
924,"Bannock County, ID",16005.0,2011,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0,ID,Bannock County
932,"Bonneville County, ID",16019.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,ID,Bonneville County
937,"Canyon County, ID",16027.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,ID,Canyon County
979,"Champaign County, IL",17019.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,IL,Champaign County
987,"Cook County, IL",17031.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,450.0,IL,Cook County
988,"Cook County, IL",17031.0,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,46.0,IL,Cook County
989,"Cook County, IL",17031.0,2011,All other drug-induced causes,D9,20.0,IL,Cook County
995,"DeKalb County, IL",17037.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,IL,DeKalb County
999,"DuPage County, IL",17043.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,73.0,IL,DuPage County
1000,"DuPage County, IL",17043.0,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,IL,DuPage County
1025,"Kane County, IL",17089.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,43.0,IL,Kane County
1028,"Kankakee County, IL",17091.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,IL,Kankakee County
1030,"Kendall County, IL",17093.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,IL,Kendall County
1033,"Lake County, IL",17097.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,72.0,IL,Lake County
1034,"Lake County, IL",17097.0,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,IL,Lake County
1037,"LaSalle County, IL",17099.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0,IL,LaSalle County
1044,"McHenry County, IL",17111.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,IL,McHenry County
1047,"McLean County, IL",17113.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,IL,McLean County
1052,"Madison County, IL",17119.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,49.0,IL,Madison County
1066,"Peoria County, IL",17143.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0,IL,Peoria County
1077,"Rock Island County, IL",17161.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,IL,Rock Island County
1080,"St. Clair County, IL",17163.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0,IL,St. Clair County
1084,"Sangamon County, IL",17167.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,IL,Sangamon County
1091,"Tazewell County, IL",17179.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,IL,Tazewell County
1101,"Will County, IL",17197.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,68.0,IL,Will County
1104,"Williamson County, IL",17199.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,IL,Williamson County
1106,"Winnebago County, IL",17201.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0,IL,Winnebago County
1111,"Allen County, IN",18003.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,IN,Allen County
1121,"Clark County, IN",18019.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,IN,Clark County
1130,"Delaware County, IN",18035.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,IN,Delaware County
1134,"Elkhart County, IN",18039.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,IN,Elkhart County
1137,"Floyd County, IN",18043.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,IN,Floyd County
1143,"Grant County, IN",18053.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,IN,Grant County
1146,"Hamilton County, IN",18057.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,IN,Hamilton County
1150,"Hendricks County, IN",18063.0,2011,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,13.0,IN,Hendricks County
1153,"Howard County, IN",18067.0,2011,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,17.0,IN,Howard County
1161,"Johnson County, IN",18081.0,2011,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0,IN,Johnson County
1166,"Lake County, IN",18089.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,IN,Lake County
1169,"La Porte County, IN",18091.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,IN,La Porte County
1172,"Madison County, IN",18095.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0,IN,Madison County
1174,"Marion County, IN",18097.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,126.0,IN,Marion County
1175,"Marion County, IN",18097.0,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0,IN,Marion County
1176,"Marion County, IN",18097.0,2011,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0,IN,Marion County
1182,"Monroe County, IN",18105.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,IN,Monroe County
1185,"Montgomery County, IN",18107.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,IN,Montgomery County
1196,"Porter County, IN",18127.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,IN,Porter County
1204,"St. Joseph County, IN",18141.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0,IN,St. Joseph County
1207,"Scott County, IN",18143.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,IN,Scott County
1215,"Tippecanoe County, IN",18157.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,IN,Tippecanoe County
1219,"Vanderburgh County, IN",18163.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0,IN,Vanderburgh County
1220,"Vanderburgh County, IN",18163.0,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,17.0,IN,Vanderburgh County
1230,"Wayne County, IN",18177.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,IN,Wayne County
1293,"Linn County, IA",19113.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,IA,Linn County
1315,"Polk County, IA",19153.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,39.0,IA,Polk County
1316,"Polk County, IA",19153.0,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,IA,Polk County
1323,"Scott County, IA",19163.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,IA,Scott County
1389,"Johnson County, KS",20091.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0,KS,Johnson County
1390,"Johnson County, KS",20091.0,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,KS,Johnson County
1433,"Sedgwick County, KS",20173.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0,KS,Sedgwick County
1437,"Shawnee County, KS",20177.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,KS,Shawnee County
1455,"Wyandotte County, KS",20209.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,KS,Wyandotte County
1456,"Wyandotte County, KS",20209.0,2011,All other drug-induced causes,D9,13.0,KS,Wyandotte County
1464,"Bell County, KY",21013.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,KY,Bell County
1466,"Boone County, KY",21015.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,KY,Boone County
1469,"Boyd County, KY",21019.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,KY,Boyd County
1475,"Bullitt County, KY",21029.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,KY,Bullitt County
1480,"Campbell County, KY",21037.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0,KY,Campbell County
1487,"Clark County, KY",21049.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,KY,Clark County
1489,"Clay County, KY",21051.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,KY,Clay County
1499,"Fayette County, KY",21067.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,41.0,KY,Fayette County
1503,"Floyd County, KY",21071.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,38.0,KY,Floyd County
1516,"Harlan County, KY",21095.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,KY,Harlan County
1525,"Jefferson County, KY",21111.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,129.0,KY,Jefferson County
1529,"Johnson County, KY",21115.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,KY,Johnson County
1531,"Kenton County, KY",21117.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0,KY,Kenton County
1532,"Kenton County, KY",21117.0,2011,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0,KY,Kenton County
1535,"Knox County, KY",21121.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,KY,Knox County
1538,"Laurel County, KY",21125.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,KY,Laurel County
1543,"Letcher County, KY",21133.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,KY,Letcher County
1550,"McCracken County, KY",21145.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,KY,McCracken County
1554,"Madison County, KY",21151.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,KY,Madison County
1576,"Perry County, KY",21193.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,KY,Perry County
1578,"Pike County, KY",21195.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0,KY,Pike County
1581,"Pulaski County, KY",21199.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,KY,Pulaski County
1596,"Warren County, KY",21227.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,KY,Warren County
1601,"Whitley County, KY",21235.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,KY,Whitley County
1605,"Acadia Parish, LA",22001.0,2011,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0,LA,Acadia Parish
1608,"Ascension Parish, LA",22005.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,LA,Ascension Parish
1615,"Caddo Parish, LA",22017.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,LA,Caddo Parish
1618,"Calcasieu Parish, LA",22019.0,2011,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,16.0,LA,Calcasieu Parish
1627,"East Baton Rouge Parish, LA",22033.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0,LA,East Baton Rouge Parish
1637,"Jefferson Parish, LA",22051.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,80.0,LA,Jefferson Parish
1641,"Lafayette Parish, LA",22055.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,LA,Lafayette Parish
1643,"Lafourche Parish, LA",22057.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,LA,Lafourche Parish
1647,"Livingston Parish, LA",22063.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0,LA,Livingston Parish
1652,"Orleans Parish, LA",22071.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,40.0,LA,Orleans Parish
1658,"Rapides Parish, LA",22079.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,LA,Rapides Parish
1671,"St. Tammany Parish, LA",22103.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,39.0,LA,St. Tammany Parish
1673,"Tangipahoa Parish, LA",22105.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,LA,Tangipahoa Parish
1676,"Terrebonne Parish, LA",22109.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,LA,Terrebonne Parish
1687,"Androscoggin County, ME",23001.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,ME,Androscoggin County
1690,"Aroostook County, ME",23003.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,ME,Aroostook County
1692,"Cumberland County, ME",23005.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,ME,Cumberland County
1697,"Kennebec County, ME",23011.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,ME,Kennebec County
1702,"Penobscot County, ME",23019.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,ME,Penobscot County
1710,"York County, ME",23031.0,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,ME,York County
1711,"York County, ME",23031.0,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,ME,York County
1714,"Allegany County, MD",24001.0,2011,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0,MD,Allegany County
