Year,State_Code,County_Name,Deaths,Population,Median_Income_2010,_merge,bad_merge,indicator
2015,TN,Shelby County,194.0,937598.0,44705.0,both,0,TN-Shelby County
2015,TX,Bexar County,190.0,1894811.0,47048.0,both,0,TX-Bexar County
2015,TX,Collin County,72.0,915014.0,80504.0,both,0,TX-Collin County
2015,TX,Dallas County,295.0,2557615.0,47974.0,both,0,TX-Dallas County
2015,TX,Denton County,57.0,778799.0,70622.0,both,0,TX-Denton County
2015,TX,El Paso County,57.0,831382.0,36333.0,both,0,TX-El Paso County
2015,TX,Fort Bend County,33.0,715260.0,79845.0,both,0,TX-Fort Bend County
2015,TX,Harris County,469.0,4556559.0,51444.0,both,0,TX-Harris County
2015,TX,Hidalgo County,22.0,838741.0,31879.0,both,0,TX-Hidalgo County
2015,TX,Montgomery County,48.0,535913.0,65620.0,both,0,TX-Montgomery County
2015,TX,Tarrant County,177.0,1985664.0,55306.0,both,0,TX-Tarrant County
2015,TX,Travis County,136.0,1180003.0,54074.0,both,0,TX-Travis County
2015,TX,Williamson County,27.0,507728.0,68780.0,both,0,TX-Williamson County
2015,UT,Salt Lake County,296.0,1102690.0,58004.0,both,0,UT-Salt Lake County
2015,UT,Utah County,97.0,573289.0,56927.0,both,0,UT-Utah County
2015,VA,Fairfax County,78.0,1141040.0,105416.0,both,0,VA-Fairfax County
2015,VA,Virginia Beach city,52.0,450635.0,,both,0,VA-Virginia Beach city
2015,WA,Clark County,59.0,457320.0,58262.0,both,0,WA-Clark County
2015,WA,King County,308.0,2127372.0,68065.0,both,0,WA-King County
2015,WA,Pierce County,156.0,844317.0,57869.0,both,0,WA-Pierce County
2015,WA,Snohomish County,127.0,770022.0,66300.0,both,0,WA-Snohomish County
2015,WA,Spokane County,92.0,488970.0,47250.0,both,0,WA-Spokane County
2015,WI,Dane County,82.0,523399.0,60519.0,both,0,WI-Dane County
2015,WI,Milwaukee County,256.0,958606.0,43215.0,both,0,WI-Milwaukee County
2003,IL,Kane County,,453855.0,67767.0,right_only,1,IL-Kane County
2003,NE,Douglas County,,476038.0,51878.0,right_only,1,NE-Douglas County
2003,NY,Erie County,,936931.0,47372.0,right_only,1,NY-Erie County
2003,NY,Monroe County,,737420.0,51303.0,right_only,1,NY-Monroe County
2003,TX,Hidalgo County,,627164.0,31879.0,right_only,1,TX-Hidalgo County
2004,NY,Erie County,,932002.0,47372.0,right_only,1,NY-Erie County
2004,NY,Onondaga County,,456432.0,50676.0,right_only,1,NY-Onondaga County
2004,NY,Westchester County,,947121.0,79619.0,right_only,1,NY-Westchester County
2004,TX,Fort Bend County,,437642.0,79845.0,right_only,1,TX-Fort Bend County
2005,NY,Monroe County,,731773.0,51303.0,right_only,1,NY-Monroe County
2005,NY,Onondaga County,,454625.0,50676.0,right_only,1,NY-Onondaga County
2005,NY,Westchester County,,947719.0,79619.0,right_only,1,NY-Westchester County
2009,NJ,Bergen County,,895250.0,81708.0,right_only,1,NJ-Bergen County
2009,NJ,Monmouth County,,644105.0,82265.0,right_only,1,NJ-Monmouth County
2009,NJ,Morris County,,488518.0,96747.0,right_only,1,NJ-Morris County
2009,NJ,Ocean County,,573678.0,59620.0,right_only,1,NJ-Ocean County
2009,NJ,Passaic County,,491778.0,54944.0,right_only,1,NJ-Passaic County
